 2003	1	2	  178.004	0.005	#_55        
 2004	1	2	  75.0332	0.005	#_56        
 2005	1	2	  472.124	0.005	#_57        
 2006	1	2	        0	 0.01	#_58        
 2007	1	2	        0	 0.01	#_59        
 2008	1	2	        0	 0.01	#_60        
 2009	1	2	        0	 0.01	#_61        
 2010	1	2	        0	 0.01	#_62        
 2011	1	2	        0	 0.01	#_63        
 2012	1	2	        0	 0.01	#_64        
 2013	1	2	        0	 0.01	#_65        
 2014	1	2	        0	 0.01	#_66        
 2015	1	2	        0	 0.01	#_67        
 2016	1	2	        0	 0.01	#_68        
 2017	1	2	        0	 0.01	#_69        
 2018	1	2	        0	 0.01	#_70        
 2019	1	2	        0	 0.01	#_71        
 2020	1	2	        0	 0.01	#_72        
 2021	1	2	        0	 0.01	#_73        
 2022	1	2	        0	 0.01	#_74        
 2023	1	2	        0	 0.01	#_75        
 2024	1	2	        0	 0.01	#_76        
 2025	1	2	        0	 0.01	#_77        
 2026	1	2	        0	 0.01	#_78        
 2027	1	2	        0	 0.01	#_79        
 2028	1	2	        0	 0.01	#_80        
 2029	1	2	        0	 0.01	#_81        
 2030	1	2	        0	 0.01	#_82        
 2031	1	2	        0	 0.01	#_83        
 2032	1	2	        0	 0.01	#_84        
 2033	1	2	        0	 0.01	#_85        
 2034	1	2	        0	 0.01	#_86        
 2035	1	2	        0	 0.01	#_87        
 2036	1	2	        0	 0.01	#_88        
 2037	1	2	        0	 0.01	#_89        
 2038	1	2	        0	 0.01	#_90        
 2039	1	2	        0	 0.01	#_91        
 2040	1	2	        0	 0.01	#_92        
 2041	1	2	        0	 0.01	#_93        
 2042	1	2	        0	 0.01	#_94        
 2043	1	2	        0	 0.01	#_95        
 2044	1	2	        0	 0.01	#_96        
 2045	1	2	        0	 0.01	#_97        
 2046	1	2	        0	 0.01	#_98        
 2047	1	2	        0	 0.01	#_99        
 2048	1	2	        0	 0.01	#_100       
 2049	1	2	        0	 0.01	#_101       
 2050	1	2	        0	 0.01	#_102       
 2051	1	2	        0	 0.01	#_103       
 2052	1	2	        0	 0.01	#_104       
 2053	1	2	        0	 0.01	#_105       
 2054	1	2	        0	 0.01	#_106       
 2055	1	2	        0	 0.01	#_107       
 2056	1	2	        0	 0.01	#_108       
 2057	1	2	        0	 0.01	#_109       
 2058	1	2	        0	 0.01	#_110       
 2059	1	2	        0	 0.01	#_111       
 2060	1	2	        0	 0.01	#_112       
 2061	1	2	        0	 0.01	#_113       
 2062	1	2	        0	 0.01	#_114       
 2063	1	2	        0	 0.01	#_115       
 2064	1	2	        0	 0.01	#_116       
 2065	1	2	        0	 0.01	#_117       
 2066	1	2	        0	 0.01	#_118       
 2067	1	2	        0	 0.01	#_119       
 2068	1	2	        0	 0.01	#_120       
 2069	1	2	        0	 0.01	#_121       
 2070	1	2	        0	 0.01	#_122       
 2071	1	2	        0	 0.01	#_123       
 2072	1	2	        0	 0.01	#_124       
 2073	1	2	        0	 0.01	#_125       
 2074	1	2	        0	 0.01	#_126       
 -999	1	3	        0	 0.01	#_127       
 1950	1	3	        0	 0.01	#_128       
 1951	1	3	        0	 0.01	#_129       
 1952	1	3	        0	 0.01	#_130       
 1953	1	3	        0	 0.01	#_131       
 1954	1	3	        0	 0.01	#_132       
 1955	1	3	        0	 0.01	#_133       
 1956	1	3	        0	 0.01	#_134       
 1957	1	3	        0	 0.01	#_135       
 1958	1	3	        0	 0.01	#_136       
 1959	1	3	        0	 0.01	#_137       
 1960	1	3	        0	 0.01	#_138       
 1961	1	3	        0	 0.01	#_139       
 1962	1	3	        0	 0.01	#_140       
 1963	1	3	        0	 0.01	#_141       
 1964	1	3	        0	 0.01	#_142       
 1965	1	3	        0	 0.01	#_143       
 1966	1	3	        0	 0.01	#_144       
 1967	1	3	        0	 0.01	#_145       
 1968	1	3	        0	 0.01	#_146       
 1969	1	3	        0	 0.01	#_147       
 1970	1	3	        0	 0.01	#_148       
 1971	1	3	        0	 0.01	#_149       
 1972	1	3	        0	 0.01	#_150       
 1973	1	3	        0	 0.01	#_151       
 1974	1	3	        0	 0.01	#_152       
 1975	1	3	        0	 0.01	#_153       
 1976	1	3	        0	 0.01	#_154       
 1977	1	3	        0	 0.01	#_155       
 1978	1	3	        0	 0.01	#_156       
 1979	1	3	        0	 0.01	#_157       
 1980	1	3	        0	 0.01	#_158       
 1981	1	3	        0	 0.01	#_159       
 1982	1	3	        0	 0.01	#_160       
 1983	1	3	        0	 0.01	#_161       
 1984	1	3	        0	 0.01	#_162       
 1985	1	3	        0	 0.01	#_163       
 1986	1	3	        0	 0.01	#_164       
 1987	1	3	        0	 0.01	#_165       
 1988	1	3	        0	 0.01	#_166       
 1989	1	3	        0	 0.01	#_167       
 1990	1	3	        0	 0.01	#_168       
 1991	1	3	        0	 0.01	#_169       
 1992	1	3	        0	 0.01	#_170       
 1993	1	3	        0	 0.01	#_171       
 1994	1	3	        0	 0.01	#_172       
 1995	1	3	        0	 0.01	#_173       
 1996	1	3	        0	 0.01	#_174       
 1997	1	3	        0	 0.01	#_175       
 1998	1	3	        0	 0.01	#_176       
 1999	1	3	        0	 0.01	#_177       
 2000	1	3	        0	 0.01	#_178       
 2001	1	3	        0	 0.01	#_179       
 2002	1	3	        0	 0.01	#_180       
 2003	1	3	        0	 0.01	#_181       
 2004	1	3	        0	 0.01	#_182       
 2005	1	3	        0	 0.01	#_183       
 2006	1	3	  394.589	0.005	#_184       
 2007	1	3	  195.107	0.005	#_185       
 2008	1	3	  129.668	0.005	#_186       
 2009	1	3	  31.5072	0.005	#_187       
 2010	1	3	  55.5938	0.005	#_188       
 2011	1	3	  57.8219	0.005	#_189       
 2012	1	3	   139.01	0.005	#_190       
 2013	1	3	  89.5167	0.005	#_191       
 2014	1	3	  81.1609	0.005	#_192       
 2015	1	3	  75.0105	0.005	#_193       
 2016	1	3	  78.3846	0.005	#_194       
 2017	1	3	  189.057	0.005	#_195       
 2018	1	3	  207.978	0.005	#_196       
 2019	1	3	  164.547	0.005	#_197       
 2020	1	3	  123.691	0.005	#_198       
 2021	1	3	   101.42	0.005	#_199       
 2022	1	3	  80.5858	0.005	#_200       
 2023	1	3	  80.9466	0.005	#_201       
 2024	1	3	  64.4707	0.005	#_202       
 2025	1	3	  207.338	0.005	#_203       
 2026	1	3	  157.141	0.005	#_204       
 2027	1	3	  171.834	0.005	#_205       
 2028	1	3	  189.313	0.005	#_206       
 2029	1	3	  211.388	0.005	#_207       
 2030	1	3	  157.335	0.005	#_208       
 2031	1	3	  109.971	0.005	#_209       
 2032	1	3	  118.663	0.005	#_210       
 2033	1	3	  144.305	0.005	#_211       
 2034	1	3	      168	0.005	#_212       
 2035	1	3	  95.3796	0.005	#_213       
 2036	1	3	  101.792	0.005	#_214       
 2037	1	3	  134.552	0.005	#_215       
 2038	1	3	  108.514	0.005	#_216       
 2039	1	3	  88.8086	0.005	#_217       
 2040	1	3	  97.5708	0.005	#_218       
 2041	1	3	  104.881	0.005	#_219       
 2042	1	3	  78.4125	0.005	#_220       
 2043	1	3	  81.3494	0.005	#_221       
 2044	1	3	  89.3358	0.005	#_222       
 2045	1	3	    127.5	0.005	#_223       
 2046	1	3	  108.866	0.005	#_224       
 2047	1	3	  92.1658	0.005	#_225       
 2048	1	3	  92.6458	0.005	#_226       
 2049	1	3	  114.423	0.005	#_227       
 2050	1	3	  121.315	0.005	#_228       
 2051	1	3	  129.999	0.005	#_229       
 2052	1	3	  108.574	0.005	#_230       
 2053	1	3	  107.933	0.005	#_231       
 2054	1	3	  110.868	0.005	#_232       
 2055	1	3	  109.606	0.005	#_233       
 2056	1	3	  96.4298	0.005	#_234       
 2057	1	3	   98.592	0.005	#_235       
 2058	1	3	  92.8374	0.005	#_236       
 2059	1	3	  69.1613	0.005	#_237       
 2060	1	3	  74.5037	0.005	#_238       
 2061	1	3	  80.4912	0.005	#_239       
 2062	1	3	   63.166	0.005	#_240       
 2063	1	3	  71.7329	0.005	#_241       
 2064	1	3	  68.3254	0.005	#_242       
 2065	1	3	  69.8009	0.005	#_243       
 2066	1	3	  76.0427	0.005	#_244       
 2067	1	3	  86.7798	0.005	#_245       
 2068	1	3	  106.588	0.005	#_246       
 2069	1	3	  113.029	0.005	#_247       
 2070	1	3	  103.196	0.005	#_248       
 2071	1	3	  122.982	0.005	#_249       
 2072	1	3	  102.561	0.005	#_250       
 2073	1	3	  117.259	0.005	#_251       
 2074	1	3	  115.241	0.005	#_252       
 -999	1	4	        0	 0.01	#_253       
 1950	1	4	        0	 0.01	#_254       
 1951	1	4	        0	 0.01	#_255       
 1952	1	4	        0	 0.01	#_256       
 1953	1	4	        0	 0.01	#_257       
 1954	1	4	        0	 0.01	#_258       
 1955	1	4	        0	 0.01	#_259       
 1956	1	4	        0	 0.01	#_260       
 1957	1	4	        0	 0.01	#_261       
 1958	1	4	        0	 0.01	#_262       
 1959	1	4	        0	 0.01	#_263       
 1960	1	4	        0	 0.01	#_264       
 1961	1	4	        0	 0.01	#_265       
 1962	1	4	        0	 0.01	#_266       
 1963	1	4	        0	 0.01	#_267       
 1964	1	4	        0	 0.01	#_268       
 1965	1	4	        0	 0.01	#_269       
 1966	1	4	        0	 0.01	#_270       
 1967	1	4	        0	 0.01	#_271       
 1968	1	4	        0	 0.01	#_272       
 1969	1	4	        0	 0.01	#_273       
 1970	1	4	        0	 0.01	#_274       
 1971	1	4	        0	 0.01	#_275       
 1972	1	4	        0	 0.01	#_276       
 1973	1	4	        0	 0.01	#_277       
 1974	1	4	        0	 0.01	#_278       
 1975	1	4	        0	 0.01	#_279       
 1976	1	4	        0	 0.01	#_280       
 1977	1	4	        0	 0.01	#_281       
 1978	1	4	        0	 0.01	#_282       
 1979	1	4	        0	 0.01	#_283       
 1980	1	4	        0	 0.01	#_284       
 1981	1	4	        0	 0.01	#_285       
 1982	1	4	        0	 0.01	#_286       
 1983	1	4	        0	 0.01	#_287       
 1984	1	4	        0	 0.01	#_288       
 1985	1	4	        0	 0.01	#_289       
 1986	1	4	        0	 0.01	#_290       
 1987	1	4	        0	 0.01	#_291       
 1988	1	4	        0	 0.01	#_292       
 1989	1	4	        0	 0.01	#_293       
 1990	1	4	        0	 0.01	#_294       
 1991	1	4	        0	 0.01	#_295       
 1992	1	4	        0	 0.01	#_296       
 1993	1	4	        0	 0.01	#_297       
 1994	1	4	        0	 0.01	#_298       
 1995	1	4	        0	 0.01	#_299       
 1996	1	4	        0	 0.01	#_300       
 1997	1	4	        0	 0.01	#_301       
 1998	1	4	        0	 0.01	#_302       
 1999	1	4	        0	 0.01	#_303       
 2000	1	4	        0	 0.01	#_304       
 2001	1	4	        0	 0.01	#_305       
 2002	1	4	        0	 0.01	#_306       
 2003	1	4	        0	 0.01	#_307       
 2004	1	4	        0	 0.01	#_308       
 2005	1	4	        0	 0.01	#_309       
 2006	1	4	   33.837	0.005	#_310       
 2007	1	4	  7.46164	0.005	#_311       
 2008	1	4	   3.0112	0.005	#_312       
 2009	1	4	    7.227	0.005	#_313       
 2010	1	4	  15.2584	0.005	#_314       
 2011	1	4	  18.4364	0.005	#_315       
 2012	1	4	  48.5001	0.005	#_316       
 2013	1	4	   31.207	0.005	#_317       
 2014	1	4	  22.9254	0.005	#_318       
 2015	1	4	  21.4535	0.005	#_319       
 2016	1	4	  24.6562	0.005	#_320       
 2017	1	4	  33.5875	0.005	#_321       
 2018	1	4	  47.1138	0.005	#_322       
 2019	1	4	    45.13	0.005	#_323       
 2020	1	4	  40.9604	0.005	#_324       
 2021	1	4	   29.029	0.005	#_325       
 2022	1	4	   23.486	0.005	#_326       
 2023	1	4	  22.3576	0.005	#_327       
 2024	1	4	  13.8893	0.005	#_328       
 2025	1	4	   55.337	0.005	#_329       
 2026	1	4	  43.2899	0.005	#_330       
 2027	1	4	  51.5066	0.005	#_331       
 2028	1	4	  55.8686	0.005	#_332       
 2029	1	4	  57.0469	0.005	#_333       
 2030	1	4	  39.7368	0.005	#_334       
 2031	1	4	  31.1313	0.005	#_335       
 2032	1	4	  36.2751	0.005	#_336       
 2033	1	4	  44.1561	0.005	#_337       
 2034	1	4	  46.2027	0.005	#_338       
 2035	1	4	  35.3354	0.005	#_339       
 2036	1	4	  38.4769	0.005	#_340       
 2037	1	4	  50.7317	0.005	#_341       
 2038	1	4	  41.4322	0.005	#_342       
 2039	1	4	  33.3276	0.005	#_343       
 2040	1	4	  36.4178	0.005	#_344       
 2041	1	4	  39.6271	0.005	#_345       
 2042	1	4	  29.6629	0.005	#_346       
 2043	1	4	   30.449	0.005	#_347       
 2044	1	4	   33.694	0.005	#_348       
 2045	1	4	  48.1778	0.005	#_349       
 2046	1	4	  41.7199	0.005	#_350       
 2047	1	4	  34.6352	0.005	#_351       
 2048	1	4	  34.5532	0.005	#_352       
 2049	1	4	  43.8831	0.005	#_353       
 2050	1	4	  45.8434	0.005	#_354       
 2051	1	4	   48.594	0.005	#_355       
 2052	1	4	  40.9096	0.005	#_356       
 2053	1	4	  40.6968	0.005	#_357       
 2054	1	4	   41.793	0.005	#_358       
 2055	1	4	  41.3404	0.005	#_359       
 2056	1	4	  36.5879	0.005	#_360       
 2057	1	4	  37.0198	0.005	#_361       
 2058	1	4	   34.871	0.005	#_362       
 2059	1	4	  26.1274	0.005	#_363       
 2060	1	4	  28.1615	0.005	#_364       
 2061	1	4	  30.5837	0.005	#_365       
 2062	1	4	   23.858	0.005	#_366       
 2063	1	4	  26.7533	0.005	#_367       
 2064	1	4	  25.8884	0.005	#_368       
 2065	1	4	   26.344	0.005	#_369       
 2066	1	4	  28.3467	0.005	#_370       
 2067	1	4	   32.765	0.005	#_371       
 2068	1	4	  40.2591	0.005	#_372       
 2069	1	4	  42.7484	0.005	#_373       
 2070	1	4	  38.5737	0.005	#_374       
 2071	1	4	  46.6083	0.005	#_375       
 2072	1	4	  38.7701	0.005	#_376       
 2073	1	4	  44.5086	0.005	#_377       
 2074	1	4	  43.2425	0.005	#_378       
 -999	1	5	        0	 0.01	#_379       
 1950	1	5	        0	 0.01	#_380       
 1951	1	5	        0	 0.01	#_381       
 1952	1	5	        0	 0.01	#_382       
 1953	1	5	        0	 0.01	#_383       
 1954	1	5	        0	 0.01	#_384       
 1955	1	5	        0	 0.01	#_385       
 1956	1	5	        0	 0.01	#_386       
 1957	1	5	        0	 0.01	#_387       
 1958	1	5	        0	 0.01	#_388       
 1959	1	5	        0	 0.01	#_389       
 1960	1	5	        0	 0.01	#_390       
 1961	1	5	        0	 0.01	#_391       
 1962	1	5	        0	 0.01	#_392       
 1963	1	5	        0	 0.01	#_393       
 1964	1	5	        0	 0.01	#_394       
 1965	1	5	        0	 0.01	#_395       
 1966	1	5	        0	 0.01	#_396       
 1967	1	5	        0	 0.01	#_397       
 1968	1	5	        0	 0.01	#_398       
 1969	1	5	        0	 0.01	#_399       
 1970	1	5	        0	 0.01	#_400       
 1971	1	5	        0	 0.01	#_401       
 1972	1	5	        0	 0.01	#_402       
 1973	1	5	        0	 0.01	#_403       
 1974	1	5	        0	 0.01	#_404       
 1975	1	5	        0	 0.01	#_405       
 1976	1	5	        0	 0.01	#_406       
 1977	1	5	        0	 0.01	#_407       
 1978	1	5	        0	 0.01	#_408       
 1979	1	5	        0	 0.01	#_409       
 1980	1	5	        0	 0.01	#_410       
 1981	1	5	        0	 0.01	#_411       
 1982	1	5	        0	 0.01	#_412       
 1983	1	5	        0	 0.01	#_413       
 1984	1	5	        0	 0.01	#_414       
 1985	1	5	        0	 0.01	#_415       
 1986	1	5	        0	 0.01	#_416       
 1987	1	5	        0	 0.01	#_417       
 1988	1	5	        0	 0.01	#_418       
 1989	1	5	        0	 0.01	#_419       
 1990	1	5	        0	 0.01	#_420       
 1991	1	5	        0	 0.01	#_421       
 1992	1	5	        0	 0.01	#_422       
 1993	1	5	        0	 0.01	#_423       
 1994	1	5	        0	 0.01	#_424       
 1995	1	5	        0	 0.01	#_425       
 1996	1	5	        0	 0.01	#_426       
 1997	1	5	        0	 0.01	#_427       
 1998	1	5	        0	 0.01	#_428       
 1999	1	5	        0	 0.01	#_429       
 2000	1	5	        0	 0.01	#_430       
 2001	1	5	        0	 0.01	#_431       
 2002	1	5	        0	 0.01	#_432       
 2003	1	5	        0	 0.01	#_433       
 2004	1	5	        0	 0.01	#_434       
 2005	1	5	        0	 0.01	#_435       
 2006	1	5	        0	 0.01	#_436       
 2007	1	5	 0.584486	0.005	#_437       
 2008	1	5	 0.892953	0.005	#_438       
 2009	1	5	  2.40668	0.005	#_439       
 2010	1	5	  3.81332	0.005	#_440       
 2011	1	5	  2.91284	0.005	#_441       
 2012	1	5	  1.13129	0.005	#_442       
 2013	1	5	  2.54391	0.005	#_443       
 2014	1	5	  1.11255	0.005	#_444       
 2015	1	5	  1.54802	0.005	#_445       
 2016	1	5	   2.6418	0.005	#_446       
 2017	1	5	  12.0584	0.005	#_447       
 2018	1	5	  6.90385	0.005	#_448       
 2019	1	5	  3.69804	0.005	#_449       
 2020	1	5	  1.69603	0.005	#_450       
 2021	1	5	   1.6724	0.005	#_451       
 2022	1	5	  1.59937	0.005	#_452       
 2023	1	5	  2.02833	0.005	#_453       
 2024	1	5	  3.58706	0.005	#_454       
 2025	1	5	  3.31204	0.005	#_455       
 2026	1	5	  2.94248	0.005	#_456       
 2027	1	5	  3.33707	0.005	#_457       
 2028	1	5	  3.61486	0.005	#_458       
 2029	1	5	  3.37184	0.005	#_459       
 2030	1	5	  2.38382	0.005	#_460       
 2031	1	5	  2.08582	0.005	#_461       
 2032	1	5	  2.44149	0.005	#_462       
 2033	1	5	    2.895	0.005	#_463       
 2034	1	5	  2.75303	0.005	#_464       
 2035	1	5	  2.29333	0.005	#_465       
 2036	1	5	  2.79239	0.005	#_466       
 2037	1	5	  3.10301	0.005	#_467       
 2038	1	5	  2.50384	0.005	#_468       
 2039	1	5	  2.19592	0.005	#_469       
 2040	1	5	  2.47115	0.005	#_470       
 2041	1	5	  2.31411	0.005	#_471       
 2042	1	5	  1.93703	0.005	#_472       
 2043	1	5	  1.97349	0.005	#_473       
 2044	1	5	  2.47532	0.005	#_474       
 2045	1	5	  2.97215	0.005	#_475       
 2046	1	5	  2.51129	0.005	#_476       
 2047	1	5	  2.19133	0.005	#_477       
 2048	1	5	  2.40334	0.005	#_478       
 2049	1	5	  2.83906	0.005	#_479       
 2050	1	5	  3.03391	0.005	#_480       
 2051	1	5	  2.94589	0.005	#_481       
 2052	1	5	  2.65699	0.005	#_482       
 2053	1	5	  2.64842	0.005	#_483       
 2054	1	5	  2.69282	0.005	#_484       
 2055	1	5	  2.54314	0.005	#_485       
 2056	1	5	  2.35107	0.005	#_486       
 2057	1	5	  2.43165	0.005	#_487       
 2058	1	5	  2.07478	0.005	#_488       
 2059	1	5	   1.7196	0.005	#_489       
 2060	1	5	  1.90025	0.005	#_490       
 2061	1	5	  1.80939	0.005	#_491       
 2062	1	5	  1.60081	0.005	#_492       
 2063	1	5	  1.72753	0.005	#_493       
 2064	1	5	  1.66234	0.005	#_494       
 2065	1	5	  1.73602	0.005	#_495       
 2066	1	5	  1.88722	0.005	#_496       
 2067	1	5	  2.22441	0.005	#_497       
 2068	1	5	   2.6622	0.005	#_498       
 2069	1	5	  2.60312	0.005	#_499       
 2070	1	5	   2.7063	0.005	#_500       
 2071	1	5	  2.78777	0.005	#_501       
 2072	1	5	  2.57237	0.005	#_502       
 2073	1	5	  2.87757	0.005	#_503       
 2074	1	5	   2.4913	0.005	#_504       
 -999	1	6	        0	 0.01	#_505       
 1950	1	6	  1.08339	0.005	#_506       
 1951	1	6	  1.08867	0.005	#_507       
 1952	1	6	  1.10762	0.005	#_508       
 1953	1	6	  1.10261	0.005	#_509       
 1954	1	6	  1.09573	0.005	#_510       
 1955	1	6	  1.08567	0.005	#_511       
 1956	1	6	   1.1006	0.005	#_512       
 1957	1	6	  1.09858	0.005	#_513       
 1958	1	6	  1.07805	0.005	#_514       
 1959	1	6	  1.07926	0.005	#_515       
 1960	1	6	  1.08123	0.005	#_516       
 1961	1	6	  1.08739	0.005	#_517       
 1962	1	6	  1.10237	0.005	#_518       
 1963	1	6	  1.08582	0.005	#_519       
 1964	1	6	   1.0862	0.005	#_520       
 1965	1	6	  1.08074	0.005	#_521       
 1966	1	6	  1.08368	0.005	#_522       
 1967	1	6	  1.08075	0.005	#_523       
 1968	1	6	  1.09907	0.005	#_524       
 1969	1	6	  1.09396	0.005	#_525       
 1970	1	6	  1.09059	0.005	#_526       
 1971	1	6	  1.09149	0.005	#_527       
 1972	1	6	  1.08906	0.005	#_528       
 1973	1	6	  1.08678	0.005	#_529       
 1974	1	6	  1.09171	0.005	#_530       
 1975	1	6	  1.10405	0.005	#_531       
 1976	1	6	  1.10318	0.005	#_532       
 1977	1	6	  1.10536	0.005	#_533       
 1978	1	6	  1.10352	0.005	#_534       
 1979	1	6	  1.11634	0.005	#_535       
 1980	1	6	   1.1163	0.005	#_536       
 1981	1	6	  1.10218	0.005	#_537       
 1982	1	6	   1.1193	0.005	#_538       
 1983	1	6	  1.08276	0.005	#_539       
 1984	1	6	  1.07855	0.005	#_540       
 1985	1	6	  1.09218	0.005	#_541       
 1986	1	6	  1.03725	0.005	#_542       
 1987	1	6	 0.973417	0.005	#_543       
 1988	1	6	 0.951619	0.005	#_544       
 1989	1	6	 0.905865	0.005	#_545       
 1990	1	6	 0.870674	0.005	#_546       
 1991	1	6	 0.841035	0.005	#_547       
 1992	1	6	 0.799404	0.005	#_548       
 1993	1	6	 0.752685	0.005	#_549       
 1994	1	6	 0.690082	0.005	#_550       
 1995	1	6	 0.634326	0.005	#_551       
 1996	1	6	 0.627741	0.005	#_552       
 1997	1	6	 0.621892	0.005	#_553       
 1998	1	6	 0.615974	0.005	#_554       
 1999	1	6	 0.658613	0.005	#_555       
 2000	1	6	 0.663509	0.005	#_556       
 2001	1	6	 0.671039	0.005	#_557       
 2002	1	6	 0.698768	0.005	#_558       
 2003	1	6	 0.732672	0.005	#_559       
 2004	1	6	 0.733892	0.005	#_560       
 2005	1	6	  0.74986	0.005	#_561       
 2006	1	6	        0	 0.01	#_562       
 2007	1	6	        0	 0.01	#_563       
 2008	1	6	        0	 0.01	#_564       
 2009	1	6	        0	 0.01	#_565       
 2010	1	6	        0	 0.01	#_566       
 2011	1	6	        0	 0.01	#_567       
 2012	1	6	        0	 0.01	#_568       
 2013	1	6	        0	 0.01	#_569       
 2014	1	6	        0	 0.01	#_570       
 2015	1	6	        0	 0.01	#_571       
 2016	1	6	        0	 0.01	#_572       
 2017	1	6	        0	 0.01	#_573       
 2018	1	6	        0	 0.01	#_574       
 2019	1	6	        0	 0.01	#_575       
 2020	1	6	        0	 0.01	#_576       
 2021	1	6	        0	 0.01	#_577       
 2022	1	6	        0	 0.01	#_578       
 2023	1	6	        0	 0.01	#_579       
 2024	1	6	        0	 0.01	#_580       
 2025	1	6	        0	 0.01	#_581       
 2026	1	6	        0	 0.01	#_582       
 2027	1	6	        0	 0.01	#_583       
 2028	1	6	        0	 0.01	#_584       
 2029	1	6	        0	 0.01	#_585       
 2030	1	6	        0	 0.01	#_586       
 2031	1	6	        0	 0.01	#_587       
 2032	1	6	        0	 0.01	#_588       
 2033	1	6	        0	 0.01	#_589       
 2034	1	6	        0	 0.01	#_590       
 2035	1	6	        0	 0.01	#_591       
 2036	1	6	        0	 0.01	#_592       
 2037	1	6	        0	 0.01	#_593       
 2038	1	6	        0	 0.01	#_594       
 2039	1	6	        0	 0.01	#_595       
 2040	1	6	        0	 0.01	#_596       
 2041	1	6	        0	 0.01	#_597       
 2042	1	6	        0	 0.01	#_598       
 2043	1	6	        0	 0.01	#_599       
 2044	1	6	        0	 0.01	#_600       
 2045	1	6	        0	 0.01	#_601       
 2046	1	6	        0	 0.01	#_602       
 2047	1	6	        0	 0.01	#_603       
 2048	1	6	        0	 0.01	#_604       
 2049	1	6	        0	 0.01	#_605       
 2050	1	6	        0	 0.01	#_606       
 2051	1	6	        0	 0.01	#_607       
 2052	1	6	        0	 0.01	#_608       
 2053	1	6	        0	 0.01	#_609       
 2054	1	6	        0	 0.01	#_610       
 2055	1	6	        0	 0.01	#_611       
 2056	1	6	        0	 0.01	#_612       
 2057	1	6	        0	 0.01	#_613       
 2058	1	6	        0	 0.01	#_614       
 2059	1	6	        0	 0.01	#_615       
 2060	1	6	        0	 0.01	#_616       
 2061	1	6	        0	 0.01	#_617       
